1.50591	9.73998	9.05846	40.3434	1.41403	7.65676	2.45863	12.8887	2.00805				
1.72857	44.9874	3.87141	40.8792	12.141	1.59136	1.10309	3.80539	1.33254				
1.8189	25.5192	2.6701	76.4169	13.7414	9.11045	1.50295	5.35952	7.2252				
1.64787	1.85549	4.56358	49.2964	5.09171	6.42001	6.5585	6.36764	6.02322				
1.33279	35.0766	5.94974	24.7826	8.08905	9.39941	9.50542	5.91475	7.41347				
1.2101	17.2453	2.426	11.7089	9.57023	6.87737	7.79754	10.5012	1.9499				
1.70378	4.5065	9.91246	64.7894	12.8755	1.73834	5.32665	3.83069	9.69618				
1.6919	12.3225	5.87473	17.9252	11.5838	5.04668	4.96967	13.0547	2.26098				
1.86034	40.0873	1.5306	14.5049	12.3784	5.07256	7.94108	3.48516	4.5047				
1.72287	39.5348	8.70659	45.2731	6.16869	1.26662	4.6438	9.20205	3.85019				
1.61253	43.2491	4.95929	86.1871	2.58535	5.78505	9.43664	1.3188	2.42922				
1.25219	35.5169	4.49924	13.1402	1.93194	1.89195	8.3882	1.10134	5.80492				
1.03605	5.42408	5.10807	38.3631	9.13601	2.12175	3.15039	5.51106	5.7776				
1.07433	26.1096	7.02375	67.2533	2.79094	5.90581	4.51598	9.32488	4.66121				
1.76319	27.8705	7.80299	73.8242	5.21382	2.47395	2.52751	4.17416	2.80594				
1.7353	30.7516	7.13936	37.2443	1.91715	1.58471	2.95	13.8961	4.51945				
1.14643	49.3552	7.85681	32.3014	2.15426	2.23314	6.37477	13.479	1.74717				
1.74972	13.3296	1.6164	92.9572	4.15682	6.9076	6.58982	9.96828	4.3859				
1.57627	42.4755	9.5978	30.9254	6.78357	3.45433	6.09649	1.88702	7.70144				
1.27709	6.5713	3.84931	20.33	2.11093	3.73972	8.0747	4.97335	6.12708				
1.67593	45.8982	3.53419	45.4083	10.5843	9.06377	9.51588	11.4999	5.96763				
1.7177	18.827	7.32996	57.0775	10.0342	3.40238	8.76088	6.81684	5.79277				
1.72783	9.67949	1.23097	27.2551	5.406	8.01001	9.84041	13.48	4.97054				
1.48789	45.972	8.16764	35.0583	10.1151	1.57482	6.84892	7.20862	8.4558				
1.64005	34.9359	9.4876	45.6613	10.4886	3.10006	5.5124	10.0238	3.35165				
1.93709	31.3942	3.15554	25.8501	6.55524	6.41684	5.69107	5.36763	6.68356				
1.37922	27.8176	6.87291	38.9842	7.32446	6.17591	4.84989	1.09204	6.38742				
1.70078	40.6874	9.37477	19.8774	14.8448	9.39116	3.95702	9.02299	6.78672				
1.27054	14.4465	4.08126	19.5735	10.2978	4.60411	7.70373	13.5598	9.12726				
1.59389	18.0963	9.46214	74.2084	10.6717	8.61545	5.78778	10.9013	3.50291				
1.56617	47.4292	7.30596	57.3902	1.15819	8.62517	4.28319	7.04958	8.87649				
1.54145	43.2415	9.25156	31.4021	4.81761	9.67122	7.10371	6.49462	4.5284				
1.07775	41.1452	2.24905	59.2241	11.6999	6.15528	5.05785	6.62242	6.99462				
1.23592	42.3992	1.33922	69.5361	6.01186	3.59395	5.60017	10.065	8.94546				
1.75769	28.2937	8.08959	78.6197	4.5404	9.60704	8.94335	3.34426	2.42134				
1.34598	14.7957	8.47616	25.363	3.39586	6.00528	6.75376	3.21499	9.61041				
1.23327	39.6118	3.06224	55.8803	9.38608	5.3631	5.6067	5.12689	5.42274				
1.81815	28.6644	6.85402	43.9573	4.71437	2.4958	3.9374	5.03429	2.55653				
1.60948	5.85832	7.97705	26.0888	11.938	4.63414	9.86367	13.4363	4.40098				
1.20566	14.242	4.8972	56.788	13.316	9.18004	5.66554	2.9742	4.27009				
1.03233	42.3134	8.49304	39.1489	12.5119	5.60396	2.41387	2.75336	7.54704				
1.60856	1.88249	4.65037	60.2065	5.30998	8.80692	2.50782	11.0082	2.24718				
1.60974	42.7184	5.75717	58.6042	11.722	7.49944	4.36317	11.8274	5.44116				
1.24256	21.3051	3.1923	96.623	14.3134	3.29631	9.09925	6.79744	9.07169				
1.273	47.4899	2.19392	12.183	6.62467	8.47598	3.9322	6.23782	7.20116				
1.85309	47.0491	4.05277	10.1988	2.2643	6.16265	5.0041	3.08473	4.4394				
1.97185	39.6919	3.90892	52.0229	5.13251	2.77467	1.99095	9.54131	7.28944				
1.81308	22.0038	6.85383	11.7078	3.99208	4.94934	5.00917	8.259	7.90894				
1.17208	7.1258	8.41893	87.753	1.40919	3.29213	9.56134	10.1592	6.10564				
1.39262	18.9186	2.48239	31.7932	11.6444	8.51303	3.0757	14.1333	5.06794				
1.93655	41.3298	8.39596	33.5897	5.47952	8.34516	2.10553	6.69806	7.82098				
1.82202	21.327	4.49766	29.4473	2.27691	4.68429	6.30171	7.10817	7.73734				
1.73206	32.4198	6.20064	96.8937	4.22448	2.44095	7.22181	4.51389	4.41366				
1.34495	49.2087	5.65642	13.8463	5.7998	4.66466	6.72796	12.3987	6.81828				
1.85481	17.8269	8.69673	17.3614	4.64541	8.29899	9.14056	14.8831	4.44171				
1.58325	33.856	2.34342	93.4018	11.5422	8.49149	3.51191	9.4944	2.90478				
1.58588	48.438	4.83104	58.2323	2.51322	1.43687	6.95884	4.96167	5.18888				
1.42886	37.6802	6.28167	34.7329	13.4305	9.79643	7.98482	1.03082	5.56505				
1.44928	31.8431	3.69458	49.5938	4.91262	6.32646	8.7234	14.4157	6.37827				
1.9452	7.09191	9.67245	93.6126	4.59834	2.73322	1.96102	4.93467	2.37451				
1.7373	33.165	8.25573	73.382	8.20059	4.7052	6.73745	12.9686	1.94124				
1.25451	18.9421	2.95267	90.5442	10.0924	2.03279	8.62766	6.96276	8.86194				
1.74937	13.668	2.25894	40.666	2.79782	3.95417	9.46001	11.732	3.45615				
1.41644	19.2399	7.96088	92.4512	11.0007	8.07221	7.99836	5.36033	6.02112				
1.38472	6.87096	8.61542	71.2774	13.8837	9.08995	4.48331	2.73844	8.68028				
1.26358	38.2262	1.16683	35.7192	9.24532	2.48105	5.60627	10.2964	8.54369				
1.94946	14.0427	8.4448	72.8726	5.1748	3.63054	7.32323	13.3513	1.25237				
1.06455	13.48	1.9944	79.794	2.44316	6.67357	6.87763	3.3998	5.16794				
1.67113	2.68083	3.99933	55.2341	2.8962	3.80375	6.44745	4.18248	3.497				
1.33034	11.8831	8.46179	57.4954	9.65892	8.73491	1.27461	11.5328	8.26307				
1.9927	49.6095	7.44451	60.8458	5.81101	1.53386	7.61824	1.55462	7.69075				
1.24116	26.1735	1.18146	92.6306	11.8297	3.91474	8.62961	14.1949	3.03463				
1.36333	7.12303	6.73874	56.1811	5.48758	2.23641	2.6587	2.62052	6.52198				
1.93857	25.0484	8.94673	57.4539	8.38367	2.11933	4.25458	2.98764	6.63506				
1.44458	23.2756	2.18691	31.6579	4.13193	8.69112	6.88314	2.86013	3.31296				
1.2789	33.5985	1.33327	42.3424	7.66636	8.46893	2.15357	10.7952	4.71214				
1.53418	30.9751	3.50628	61.3155	6.47161	1.82674	9.74859	10.3689	9.90551				
1.36705	35.6748	2.07105	82.768	14.0133	5.93731	8.23935	10.4814	2.19381				
1.21831	25.7251	6.30548	46.5356	3.54402	1.14634	9.59689	5.13036	9.62542				
1.36782	34.4345	1.78342	58.1825	11.0918	8.66283	8.70729	5.29891	2.04215				
1.19451	42.9585	4.96295	72.1229	13.3637	7.38871	3.70679	11.0111	9.05287				
1.27454	34.9432	8.03479	29.6819	14.555	3.63745	7.68004	2.9419	4.28049				
1.82445	46.1569	2.26481	24.3003	6.22578	3.82405	4.55661	4.90302	6.94659				
1.3029	35.2219	3.48149	34.0492	2.2076	2.78637	1.44874	14.7177	1.1996				
1.64083	22.4895	5.15891	19.7564	11.7111	6.57289	7.12078	2.21348	7.55132				
1.64667	48.112	1.44775	32.0079	5.05066	4.11795	9.31748	11.9294	5.96298				
1.97867	17.3433	6.33202	61.5509	9.70418	1.23472	3.16971	11.8929	1.53973				
1.13309	47.431	1.14517	93.4522	14.0901	9.38912	5.63178	13.6043	7.95433				
1.68803	38.6971	3.29535	63.5085	1.94397	7.72551	9.56914	13.3335	7.69686				
1.78362	12.6726	8.73935	72.2694	6.64453	1.38222	4.15771	12.6785	8.67374				
1.40121	33.585	6.3296	75.6252	4.47652	4.40043	8.41338	13.7415	5.35498				
1.97819	31.3672	2.51065	53.1063	1.80401	4.46819	1.34917	5.76359	5.74851				
1.43856	14.6209	9.5421	85.2381	1.04977	5.97522	4.77632	10.9195	3.35499				
1.92611	32.2554	8.22618	44.9797	4.78709	5.40651	4.4962	10.8787	6.55731				
1.13359	43.0774	2.13817	78.7986	10.3318	7.99044	4.71062	13.7307	3.36433				
1.29352	44.8574	1.92305	76.7498	4.02394	9.25102	7.95039	7.5913	3.99645				
1.34666	12.9958	7.52653	85.9658	13.3339	4.12494	6.48626	14.0359	6.38652				
1.1779	43.3462	1.67633	85.3972	1.14968	3.23225	8.94232	9.85076	6.38004				
1.84701	27.5194	7.51686	19.9072	10.1784	1.48957	3.90495	7.54224	9.14458				
1.24766	15.1709	6.32988	86.0188	12.9706	4.64054	7.81601	4.9901	9.14183				
1.28242	14.364	6.74228	85.2115	13.9539	4.34394	5.18589	13.9848	8.39374				
1.87333	37.4439	5.49896	56.2262	3.82142	2.4396	1.8544	13.7764	6.64433				
1.80791	35.1877	9.3208	51.0301	4.2922	3.61135	6.55866	8.15131	2.92134				
1.55092	16.4513	9.5338	99.4864	11.1498	6.41376	2.86249	8.05417	1.36014				
1.04334	7.87583	8.53835	73.5875	8.4279	2.3273	5.37897	12.9563	7.56188				
1.55924	29.3926	9.85466	40.1532	9.28021	3.0391	5.23272	6.26213	3.80453				
1.67591	22.9638	4.98949	51.6355	4.24704	4.23707	6.62385	10.5568	1.32298				
1.73114	25.8958	4.28119	93.4998	11.3214	3.13738	3.39012	14.3554	2.96292				
1.99265	22.4322	2.25593	47.0158	3.06388	4.20449	1.73567	8.03832	5.88494				
1.82905	5.07942	9.80734	62.9109	9.35453	2.4985	5.0978	1.27551	4.90912				
1.11608	29.8847	6.47436	65.8616	5.62495	6.32724	2.84602	7.29007	5.54567				
1.577	38.1419	7.31383	75.2604	11.7483	6.67169	4.27843	6.93538	9.77133				
1.98941	35.0938	9.72597	79.7082	6.27939	1.97763	6.24155	1.0384	8.63828				
